"Numbers","Your.ID.Number","Institution.Investigator","Def.ID.number","Species","How.Determined","Day","Month","Year","State","site.code","County","date_id","Latitude","Longitude","wkt_lines","How.Located","Host.Env","Which.Host","host_life_stage","host_sex","Which.env","temp_start","humid_start","wind_start","light.start","temp_end","humid_end","wind_end","light_end","temp_avg","humid_avg","wind_avg","light_avg","Life.Stage","Number.of.ticks","Comments","tested","pathogen1_ricketsia","pathogen2_e_chaf","pathogen3_e_ewingii","pathogen4_borrelia","coinfection"
671,"WOP_18/06/21_T3","KU","KS_WOP18JUN2021_F2_T3","Amblyomma americanum","Morphology",18,"June",2021,"KS","WOP","Miami","18-Jun-21",38.51,-94.68,NA,"Trap 3","env",NA,NA,NA,"wood",31.2,49.3,14,"2172",34.7,43,14,"5291",32.95,"46.15",14,"3731.5","Female","1","","yes","NEG","NEG","NEG","NEG",0
672,"WOP_18/06/21_T3","KU","KS_WOP18JUN2021_F3_T3","Amblyomma americanum","Morphology",18,"June",2021,"KS","WOP","Miami","18-Jun-21",38.51,-94.68,NA,"Trap 3","env",NA,NA,NA,"wood",31.2,49.3,14,"2172",34.7,43,14,"5291",32.95,"46.15",14,"3731.5","Female","1","","yes","R. amblyommatis","NEG","NEG","NEG",1
673,"WOP_18/06/21_T3","KU","KS_WOP18JUN2021_F4_T3","Amblyomma americanum","Morphology",18,"June",2021,"KS","WOP","Miami","18-Jun-21",38.51,-94.68,NA,"Trap 3","env",NA,NA,NA,"wood",31.2,49.3,14,"2172",34.7,43,14,"5291",32.95,"46.15",14,"3731.5","Female","1","","yes","NEG","NEG","NEG","NEG",0
674,"WOP_18/06/21_T3","KU","KS_WOP18JUN2021_F5_T3","Amblyomma americanum","Morphology",18,"June",2021,"KS","WOP","Miami","18-Jun-21",38.51,-94.68,NA,"Trap 3","env",NA,NA,NA,"wood",31.2,49.3,14,"2172",34.7,43,14,"5291",32.95,"46.15",14,"3731.5","Female","1","","yes","R. amblyommatis","NEG","NEG","NEG",1
148,"WOP_18/06/21_T3","KU","KS_WOP18JUN2021_Ny_T3_NT","Amblyomma americanum","Morphology",18,"June",2021,"KS","WOP","Miami","18-Jun-21",38.51,-94.68,NA,"Trap 3","env",NA,NA,NA,"wood",31.2,49.3,14,"2172",34.7,43,14,"5291",32.95,"46.15",14,"3731.5","Nymph","10","","no",NA,NA,NA,NA,NA
504,"18-6-21","KU","KS_WOP18JUN2021_Ny_T3_NT","Amblyomma americanum","Morphology",18,"June",2021,"KS","WOP","Miami","18-Jun-21",38.51,-94.68,NA,"Trap 3","env",NA,NA,NA,"wood",NA,31.2,14,"2172",34.7,43,14,"5291",32.95,"#REF!",14,"3731.5","Nymph","1","TS25","no",NA,NA,NA,NA,NA
1819,"18-6-21","KU","","Amblyomma americanum","Morphology",18,"June",2021,"KS","WOP","Miami","18-Jun-21",38.51,-94.68,NA,"Trap 3","env",NA,NA,NA,"wood",NA,31.2,14,"2172",34.7,43,14,"5291",32.95,"#REF!",14,"3731.5","Male","1","AF20","","","","","",NA
651,"WOP_18/06/21_T15","KU","KS_WOP18JUN2021_M1_T15","Amblyomma americanum","Morphology",18,"June",2021,"KS","WOP","Miami","18-Jun-21",38.51,-94.68,NA,"Trap 15","env",NA,NA,NA,"pasture",29.7,68.1,13,"13373",33.8,41.5,14,"76296",31.75,"54.8",13.5,"44834.5","Male","1","","yes","R. amblyommatis","NEG","NEG","NEG",1
652,"WOP_18/06/21_T15","KU","KS_WOP18JUN2021_M2_T15","Amblyomma americanum","Morphology",18,"June",2021,"KS","WOP","Miami","18-Jun-21",38.51,-94.68,NA,"Trap 15","env",NA,NA,NA,"pasture",29.7,68.1,13,"13373",33.8,41.5,14,"76296",31.75,"54.8",13.5,"44834.5","Male","1","","yes","R. amblyommatis","NEG","NEG","NEG",1
653,"WOP_18/06/21_T15","KU","KS_WOP18JUN2021_F1_T15","Amblyomma americanum","Morphology",18,"June",2021,"KS","WOP","Miami","18-Jun-21",38.51,-94.68,NA,"Trap 15","env",NA,NA,NA,"pasture",29.7,68.1,13,"13373",33.8,41.5,14,"76296",31.75,"54.8",13.5,"44834.5","Female","1","","yes","NEG","NEG","NEG","NEG",0
145,"WOP_18/06/21_T15","KU","KS_WOP18JUN2021_Ny_T15_NT","Amblyomma americanum","Morphology",18,"June",2021,"KS","WOP","Miami","18-Jun-21",38.51,-94.68,NA,"Trap 15","env",NA,NA,NA,"pasture",29.7,68.1,13,"13373",33.8,41.5,14,"76296",31.75,"54.8",13.5,"44834.5","Nymph","3","","no",NA,NA,NA,NA,NA
144,"WOP_18/06/21_T10","KU","KS_WOP18JUN2021_Ny_T10_NT","Amblyomma americanum","Morphology",18,"June",2021,"KS","WOP","Miami","18-Jun-21",38.51,-94.68,NA,"Trap 10","env",NA,NA,NA,"pasture",29.7,68.1,13,"13373",33.8,41.5,14,"76296",31.75,"54.8",13.5,"44834.5","Nymph","10","","no",NA,NA,NA,NA,NA
498,"18-6-21","KU","KS_WOP18JUN2021_Ny_T10_NT","Amblyomma americanum","Morphology",18,"June",2021,"KS","WOP","Miami","18-Jun-21",38.51,-94.68,NA,"Trap 10","env",NA,NA,NA,"pasture",NA,29.7,13,"13373",33.8,41.5,14,"76296",31.75,"#REF!",13.5,"44834.5","Nymph","1","AF31","no",NA,NA,NA,NA,NA
1815,"18-6-21","KU","","Amblyomma americanum","Morphology",18,"June",2021,"KS","WOP","Miami","18-Jun-21",38.51,-94.68,NA,"Trap 10","env",NA,NA,NA,"pasture",NA,29.7,13,"13373",33.8,41.5,14,"76296",31.75,"#REF!",13.5,"44834.5","Female","1","AA26","","","","","",NA
152,"WOP_18/06/21_T7","KU","KS_WOP18JUN2021_Ny_T7_NT","Amblyomma americanum","Morphology",18,"June",2021,"KS","WOP","Miami","18-Jun-21",38.51,-94.68,NA,"Trap 7","env",NA,NA,NA,"wood",31.2,49.3,14,"2172",34.7,43,14,"5291",32.95,"46.15",14,"3731.5","Nymph","13","","no",NA,NA,NA,NA,NA
1835,"18-6-21","KU","","Amblyomma americanum","Morphology",18,"June",2021,"KS","WOP","Miami","18-Jun-21",38.51,-94.68,NA,"Trap 7","env",NA,NA,NA,"wood",NA,31.2,14,"2172",34.7,43,14,"5291",32.95,"#REF!",14,"3731.5","Male","1","AF29","","","","","",NA
661,"WOP_18/06/21_T2","KU","KS_WOP18JUN2021_M1_T2","Amblyomma americanum","Morphology",18,"June",2021,"KS","WOP","Miami","18-Jun-21",38.51,-94.68,NA,"Trap 2","env",NA,NA,NA,"wood",31.2,49.3,14,"2172",34.7,43,14,"5291",32.95,"46.15",14,"3731.5","Male","1","","yes","NEG","NEG","NEG","B. lonestari",1
662,"WOP_18/06/21_T2","KU","KS_WOP18JUN2021_M2_T2","Amblyomma americanum","Morphology",18,"June",2021,"KS","WOP","Miami","18-Jun-21",38.51,-94.68,NA,"Trap 2","env",NA,NA,NA,"wood",31.2,49.3,14,"2172",34.7,43,14,"5291",32.95,"46.15",14,"3731.5","Male","1","","yes","R. amblyommatis","NEG","NEG","NEG",1
663,"WOP_18/06/21_T2","KU","KS_WOP18JUN2021_M3_T2","Amblyomma americanum","Morphology",18,"June",2021,"KS","WOP","Miami","18-Jun-21",38.51,-94.68,NA,"Trap 2","env",NA,NA,NA,"wood",31.2,49.3,14,"2172",34.7,43,14,"5291",32.95,"46.15",14,"3731.5","Male","1","","yes","R. amblyommatis","NEG","NEG","NEG",1
664,"WOP_18/06/21_T2","KU","KS_WOP18JUN2021_F1_T2","Amblyomma americanum","Morphology",18,"June",2021,"KS","WOP","Miami","18-Jun-21",38.51,-94.68,NA,"Trap 2","env",NA,NA,NA,"wood",31.2,49.3,14,"2172",34.7,43,14,"5291",32.95,"46.15",14,"3731.5","Female","1","","yes","NEG","NEG","NEG","NEG",0
665,"WOP_18/06/21_T2","KU","KS_WOP18JUN2021_F2_T2","Amblyomma americanum","Morphology",18,"June",2021,"KS","WOP","Miami","18-Jun-21",38.51,-94.68,NA,"Trap 2","env",NA,NA,NA,"wood",31.2,49.3,14,"2172",34.7,43,14,"5291",32.95,"46.15",14,"3731.5","Female","1","","yes","NEG","NEG","NEG","NEG",0
666,"WOP_18/06/21_T2","KU","KS_WOP18JUN2021_F3_T2","Amblyomma americanum","Morphology",18,"June",2021,"KS","WOP","Miami","18-Jun-21",38.51,-94.68,NA,"Trap 2","env",NA,NA,NA,"wood",31.2,49.3,14,"2172",34.7,43,14,"5291",32.95,"46.15",14,"3731.5","Female","1","","yes","R. amblyommatis","NEG","NEG","NEG",1
147,"WOP_18/06/21_T2","KU","KS_WOP18JUN2021_Ny_T2_NT","Amblyomma americanum","Morphology",18,"June",2021,"KS","WOP","Miami","18-Jun-21",38.51,-94.68,NA,"Trap 2","env",NA,NA,NA,"wood",31.2,49.3,14,"2172",34.7,43,14,"5291",32.95,"46.15",14,"3731.5","Nymph","22","","no",NA,NA,NA,NA,NA
1818,"18-6-21","KU","","Amblyomma americanum","Morphology",18,"June",2021,"KS","WOP","Miami","18-Jun-21",38.51,-94.68,NA,"Trap 2","env",NA,NA,NA,"wood",NA,31.2,14,"2172",34.7,43,14,"5291",32.95,"#REF!",14,"3731.5","Male","1","AF25","","","","","",NA
654,"WOP_18/06/21_T16","KU","KS_WOP18JUN2021_M1_T16","Amblyomma americanum","Morphology",18,"June",2021,"KS","WOP","Miami","18-Jun-21",38.51,-94.68,NA,"Trap 16","env",NA,NA,NA,"pasture",29.7,68.1,13,"13373",33.8,41.5,14,"76296",31.75,"54.8",13.5,"44834.5","Male","1","","yes","R. amblyommatis","NEG","NEG","NEG",1
655,"WOP_18/06/21_T16","KU","KS_WOP18JUN2021_M2_T16","Amblyomma americanum","Morphology",18,"June",2021,"KS","WOP","Miami","18-Jun-21",38.51,-94.68,NA,"Trap 16","env",NA,NA,NA,"pasture",29.7,68.1,13,"13373",33.8,41.5,14,"76296",31.75,"54.8",13.5,"44834.5","Male","1","","yes","R. amblyommatis","NEG","NEG","NEG",1
656,"WOP_18/06/21_T16","KU","KS_WOP18JUN2021_F1_T16","Amblyomma americanum","Morphology",18,"June",2021,"KS","WOP","Miami","18-Jun-21",38.51,-94.68,NA,"Trap 16","env",NA,NA,NA,"pasture",29.7,68.1,13,"13373",33.8,41.5,14,"76296",31.75,"54.8",13.5,"44834.5","Female","1","","yes","R. amblyommatis","NEG","NEG","NEG",1
657,"WOP_18/06/21_T16","KU","KS_WOP18JUN2021_F2_T16","Amblyomma americanum","Morphology",18,"June",2021,"KS","WOP","Miami","18-Jun-21",38.51,-94.68,NA,"Trap 16","env",NA,NA,NA,"pasture",29.7,68.1,13,"13373",33.8,41.5,14,"76296",31.75,"54.8",13.5,"44834.5","Female","1","","yes","R. amblyommatis","NEG","NEG","NEG",1
658,"WOP_18/06/21_T16","KU","KS_WOP18JUN2021_F3_T16","Amblyomma americanum","Morphology",18,"June",2021,"KS","WOP","Miami","18-Jun-21",38.51,-94.68,NA,"Trap 16","env",NA,NA,NA,"pasture",29.7,68.1,13,"13373",33.8,41.5,14,"76296",31.75,"54.8",13.5,"44834.5","Female","1","","yes","R. amblyommatis","NEG","NEG","NEG",1
659,"WOP_18/06/21_T16","KU","KS_WOP18JUN2021_F4_T16","Amblyomma americanum","Morphology",18,"June",2021,"KS","WOP","Miami","18-Jun-21",38.51,-94.68,NA,"Trap 16","env",NA,NA,NA,"pasture",29.7,68.1,13,"13373",33.8,41.5,14,"76296",31.75,"54.8",13.5,"44834.5","Female","1","","yes","R. amblyommatis","NEG","NEG","NEG",1
660,"WOP_18/06/21_T16","KU","KS_WOP18JUN2021_F5_T16","Amblyomma americanum","Morphology",18,"June",2021,"KS","WOP","Miami","18-Jun-21",38.51,-94.68,NA,"Trap 16","env",NA,NA,NA,"pasture",29.7,68.1,13,"13373",33.8,41.5,14,"76296",31.75,"54.8",13.5,"44834.5","Female","1","","yes","NEG","NEG","NEG","NEG",0
146,"WOP_18/06/21_T16","KU","KS_WOP18JUN2021_Ny_T16_NT","Amblyomma americanum","Morphology",18,"June",2021,"KS","WOP","Miami","18-Jun-21",38.51,-94.68,NA,"Trap 16","env",NA,NA,NA,"pasture",29.7,68.1,13,"13373",33.8,41.5,14,"76296",31.75,"54.8",13.5,"44834.5","Nymph","22","","no",NA,NA,NA,NA,NA
503,"18-6-21","KU","KS_WOP18JUN2021_Ny_T16_NT","Amblyomma americanum","Morphology",18,"June",2021,"KS","WOP","Miami","18-Jun-21",38.51,-94.68,NA,"Trap 16","env",NA,NA,NA,"pasture",NA,29.7,13,"13373",33.8,41.5,14,"76296",31.75,"#REF!",13.5,"44834.5","Nymph","1","AF22","no",NA,NA,NA,NA,NA
154,"WOP_18/06/21_T9","KU","KS_WOP18JUN2021_Ny_T9_NT","Amblyomma americanum","Morphology",18,"June",2021,"KS","WOP","Miami","18-Jun-21",38.51,-94.68,NA,"Trap 9","env",NA,NA,NA,"pasture",29.7,68.1,13,"13373",33.8,41.5,14,"76296",31.75,"54.8",13.5,"44834.5","Nymph","6","","no",NA,NA,NA,NA,NA
1840,"18-6-21","KU","","Amblyomma americanum","Morphology",18,"June",2021,"KS","WOP","Miami","18-Jun-21",38.51,-94.68,NA,"Trap 9","env",NA,NA,NA,"wood",NA,31.2,14,"2172",34.7,43,14,"5291",32.95,"#REF!",14,"3731.5","Male","1","AA27","","","","","",NA
1841,"18-6-21","KU","","Amblyomma americanum","Morphology",18,"June",2021,"KS","WOP","Miami","18-Jun-21",38.51,-94.68,NA,"Trap 9","env",NA,NA,NA,"wood",NA,31.2,14,"2172",34.7,43,14,"5291",32.95,"#REF!",14,"3731.5","Female","1","AF28","","","","","",NA
1842,"18-6-21","KU","","Amblyomma americanum","Morphology",18,"June",2021,"KS","WOP","Miami","18-Jun-21",38.51,-94.68,NA,"Trap 9","env",NA,NA,NA,"wood",NA,31.2,14,"2172",34.7,43,14,"5291",32.95,"#REF!",14,"3731.5","Male","1","AA22","","","","","",NA
1843,"18-6-21","KU","","Amblyomma americanum","Morphology",18,"June",2021,"KS","WOP","Miami","18-Jun-21",38.51,-94.68,NA,"Trap 9","env",NA,NA,NA,"wood",NA,31.2,14,"2172",34.7,43,14,"5291",32.95,"#REF!",14,"3731.5","Male","1","AA25","","","","","",NA
153,"WOP_18/06/21_T8","KU","KS_WOP18JUN2021_Ny_T8_NT","Amblyomma americanum","Morphology",18,"June",2021,"KS","WOP","Miami","18-Jun-21",38.51,-94.68,NA,"Trap 8","env",NA,NA,NA,"wood",31.2,49.3,14,"2172",34.7,43,14,"5291",32.95,"46.15",14,"3731.5","Nymph","6","","no",NA,NA,NA,NA,NA
1836,"18-6-21","KU","","Amblyomma americanum","Morphology",18,"June",2021,"KS","WOP","Miami","18-Jun-21",38.51,-94.68,NA,"Trap 8","env",NA,NA,NA,"wood",NA,31.2,14,"2172",34.7,43,14,"5291",32.95,"#REF!",14,"3731.5","Male","1","PC22","","","","","",NA
1837,"18-6-21","KU","","Amblyomma americanum","Morphology",18,"June",2021,"KS","WOP","Miami","18-Jun-21",38.51,-94.68,NA,"Trap 8","env",NA,NA,NA,"wood",NA,31.2,14,"2172",34.7,43,14,"5291",32.95,"#REF!",14,"3731.5","Female","1","AF26","","","","","",NA
1838,"18-6-21","KU","","Amblyomma americanum","Morphology",18,"June",2021,"KS","WOP","Miami","18-Jun-21",38.51,-94.68,NA,"Trap 8","env",NA,NA,NA,"wood",NA,31.2,14,"2172",34.7,43,14,"5291",32.95,"#REF!",14,"3731.5","Female","1","AA21","","","","","",NA
1839,"18-6-21","KU","","Amblyomma americanum","Morphology",18,"June",2021,"KS","WOP","Miami","18-Jun-21",38.51,-94.68,NA,"Trap 8","env",NA,NA,NA,"wood",NA,31.2,14,"2172",34.7,43,14,"5291",32.95,"#REF!",14,"3731.5","Female","1","TS26","","","","","",NA
641,"WOP_18/06/21_T1","KU","KS_WOP18JUN2021_M1_T1","Amblyomma americanum","Morphology",18,"June",2021,"KS","WOP","Miami","18-Jun-21",38.51,-94.68,NA,"Trap 1","env",NA,NA,NA,"wood",31.2,49.3,14,"2172",34.7,43,14,"5291",32.95,"46.15",14,"3731.5","Male","1","","yes","NEG","NEG","NEG","NEG",0
642,"WOP_18/06/21_T1","KU","KS_WOP18JUN2021_M2_T1","Amblyomma americanum","Morphology",18,"June",2021,"KS","WOP","Miami","18-Jun-21",38.51,-94.68,NA,"Trap 1","env",NA,NA,NA,"wood",31.2,49.3,14,"2172",34.7,43,14,"5291",32.95,"46.15",14,"3731.5","Male","1","","yes","NEG","NEG","NEG","NEG",0
643,"WOP_18/06/21_T1","KU","KS_WOP18JUN2021_M3_T1","Amblyomma americanum","Morphology",18,"June",2021,"KS","WOP","Miami","18-Jun-21",38.51,-94.68,NA,"Trap 1","env",NA,NA,NA,"wood",31.2,49.3,14,"2172",34.7,43,14,"5291",32.95,"46.15",14,"3731.5","Male","1","","yes","NEG","NEG","NEG","NEG",0
644,"WOP_18/06/21_T1","KU","KS_WOP18JUN2021_F1_T1","Amblyomma americanum","Morphology",18,"June",2021,"KS","WOP","Miami","18-Jun-21",38.51,-94.68,NA,"Trap 1","env",NA,NA,NA,"wood",31.2,49.3,14,"2172",34.7,43,14,"5291",32.95,"46.15",14,"3731.5","Female","1","","yes","R. amblyommatis","NEG","NEG","NEG",1
645,"WOP_18/06/21_T1","KU","KS_WOP18JUN2021_F2_T1","Amblyomma americanum","Morphology",18,"June",2021,"KS","WOP","Miami","18-Jun-21",38.51,-94.68,NA,"Trap 1","env",NA,NA,NA,"wood",31.2,49.3,14,"2172",34.7,43,14,"5291",32.95,"46.15",14,"3731.5","Female","1","","yes","R. amblyommatis","NEG","NEG","NEG",1
646,"WOP_18/06/21_T1","KU","KS_WOP18JUN2021_F3_T1","Amblyomma americanum","Morphology",18,"June",2021,"KS","WOP","Miami","18-Jun-21",38.51,-94.68,NA,"Trap 1","env",NA,NA,NA,"wood",31.2,49.3,14,"2172",34.7,43,14,"5291",32.95,"46.15",14,"3731.5","Female","1","","yes","NEG","NEG","NEG","NEG",0
143,"WOP_18/06/21_T1","KU","KS_WOP18JUN2021_Ny_T1_NT","Amblyomma americanum","Morphology",18,"June",2021,"KS","WOP","Miami","18-Jun-21",38.51,-94.68,NA,"Trap 1","env",NA,NA,NA,"wood",31.2,49.3,14,"2172",34.7,43,14,"5291",32.95,"46.15",14,"3731.5","Nymph","8","","no",NA,NA,NA,NA,NA
1813,"18-6-21","KU","","Amblyomma americanum","Morphology",18,"June",2021,"KS","WOP","Miami","18-Jun-21",38.51,-94.68,NA,"Trap 1","env",NA,NA,NA,"wood",NA,31.2,14,"2172",34.7,43,14,"5291",32.95,"#REF!",14,"3731.5","Male","1","AA23","","","","","",NA
1814,"18-6-21","KU","","Amblyomma americanum","Morphology",18,"June",2021,"KS","WOP","Miami","18-Jun-21",38.51,-94.68,NA,"Trap 1","env",NA,NA,NA,"wood",NA,31.2,14,"2172",34.7,43,14,"5291",32.95,"#REF!",14,"3731.5","Female","1","PC24","","","","","",NA
639,"WOP_18/06/21_G","KU","KS_WOP18JUN2021_M1_GT","Amblyomma americanum","Morphology",18,"June",2021,"KS","WOP","Miami","18-Jun-21",38.51,-94.68,NA,"General tube","env",NA,NA,NA,"centroid",30.45,58.7,13.5,"7772.5",34.25,42.25,14,"40793.5",32.35,"50.475",13.75,"24283","Male","1","","yes","R. amblyommatis","NEG","NEG","NEG",1
640,"WOP_18/06/21_G","KU","KS_WOP18JUN2021_F1_GT","Amblyomma americanum","Morphology",18,"June",2021,"KS","WOP","Miami","18-Jun-21",38.51,-94.68,NA,"General tube","env",NA,NA,NA,"centroid",30.45,58.7,13.5,"7772.5",34.25,42.25,14,"40793.5",32.35,"50.475",13.75,"24283","Female","1","","yes","R. amblyommatis","NEG","NEG","NEG",1
142,"WOP_18/06/21_G","KU","KS_WOP18JUN2021_Ny_GT_NT","Amblyomma americanum","Morphology",18,"June",2021,"KS","WOP","Miami","18-Jun-21",38.51,-94.68,NA,"General tube","env",NA,NA,NA,"centroid",30.45,58.7,13.5,"7772.5",34.25,42.25,14,"40793.5",32.35,"50.475",13.75,"24283","Nymph","1","","no",NA,NA,NA,NA,NA
638,"WOP_18/06/21_F5","KU","KS_WOP18JUN2021_F1_F5","Amblyomma americanum","Morphology",18,"June",2021,"KS","WOP","Miami","18-Jun-21",38.51,-94.68,"LINESTRING (-94.6842854298998 38.5076209235102,-94.6847258770096 38.5073368255909)","Flag 5","env",NA,NA,NA,"wood",31.2,49.3,14,"2172",34.7,43,14,"5291",32.95,"46.15",14,"3731.5","Female","1","","yes","R. amblyommatis","NEG","NEG","NEG",1
141,"WOP_18/06/21_F5","KU","KS_WOP18JUN2021_Ny_F5_NT","Amblyomma americanum","Morphology",18,"June",2021,"KS","WOP","Miami","18-Jun-21",38.51,-94.68,"LINESTRING (-94.6842854298998 38.5076209235102,-94.6847258770096 38.5073368255909)","Flag 5","env",NA,NA,NA,"wood",31.2,49.3,14,"2172",34.7,43,14,"5291",32.95,"46.15",14,"3731.5","Nymph","8","","no",NA,NA,NA,NA,NA
140,"WOP_18/06/21_F4","KU","KS_WOP18JUN2021_Ny_F4_NT","Amblyomma americanum","Morphology",18,"June",2021,"KS","WOP","Miami","18-Jun-21",38.51,-94.68,"LINESTRING (-94.6847201569173 38.5073301521499,-94.68427780311 38.5076104366743)","Flag 4","env",NA,NA,NA,"wood",31.2,49.3,14,"2172",34.7,43,14,"5291",32.95,"46.15",14,"3731.5","Nymph","1","","no",NA,NA,NA,NA,NA
1273,"WOP_18/06/21_F4","KU","","Dermacentor variabilis","Morphology",18,"June",2021,"KS","WOP","Miami","18-Jun-21",38.51,-94.68,"LINESTRING (-94.6847201569173 38.5073301521499,-94.68427780311 38.5076104366743)","Flag 4","env",NA,NA,NA,"wood",31.2,49.3,14,"2172",34.7,43,14,"5291",32.95,"46.15",14,"3731.5","Male","1","","","","","","",NA
637,"WOP_18/06/21_F3","KU","KS_WOP18JUN2021_M1_F3","Amblyomma americanum","Morphology",18,"June",2021,"KS","WOP","Miami","18-Jun-21",38.51,-94.68,"LINESTRING (-94.684271129669 38.5076056699307,-94.6847163435224 38.507326338755)","Flag 3","env",NA,NA,NA,"wood",31.2,49.3,14,"2172",34.7,43,14,"5291",32.95,"46.15",14,"3731.5","Male","1","","yes","NEG","NEG","NEG","NEG",0
139,"WOP_18/06/21_F3","KU","KS_WOP18JUN2021_Ny_F3_NT","Amblyomma americanum","Morphology",18,"June",2021,"KS","WOP","Miami","18-Jun-21",38.51,-94.68,"LINESTRING (-94.684271129669 38.5076056699307,-94.6847163435224 38.507326338755)","Flag 3","env",NA,NA,NA,"wood",31.2,49.3,14,"2172",34.7,43,14,"5291",32.95,"46.15",14,"3731.5","Nymph","7","","no",NA,NA,NA,NA,NA
138,"WOP_18/06/21_F2","KU","KS_WOP18JUN2021_Ny_F2_NT","Amblyomma americanum","Morphology",18,"June",2021,"KS","WOP","Miami","18-Jun-21",38.51,-94.68,"LINESTRING (-94.6842625495305 38.5075961364435,-94.6847106234301 38.5073225253601)","Flag 2","env",NA,NA,NA,"wood",31.2,49.3,14,"2172",34.7,43,14,"5291",32.95,"46.15",14,"3731.5","Nymph","9","","no",NA,NA,NA,NA,NA
1812,"18-6-21","KU","","Amblyomma americanum","Morphology",18,"June",2021,"KS","WOP","Miami","18-Jun-21",38.51,-94.68,"LINESTRING (-94.6842625495305 38.5075961364435,-94.6847106234301 38.5073225253601)","Flag 2","env",NA,NA,NA,"wood",NA,31.2,14,"2172",34.7,43,14,"5291",32.95,"#REF!",14,"3731.5","Female","1","TS28","","","","","",NA
635,"WOP_18/06/21_F1","KU","KS_WOP18JUN2021_M1_F1","Amblyomma americanum","Morphology",18,"June",2021,"KS","WOP","Miami","18-Jun-21",38.51,-94.68,"LINESTRING (-94.6842549227407 38.5075856496075,-94.6847077633839 38.5073177586165)","Flag 1","env",NA,NA,NA,"wood",31.2,49.3,14,"2172",34.7,43,14,"5291",32.95,"46.15",14,"3731.5","Male","1","","yes","R. amblyommatis","NEG","NEG","NEG",1
636,"WOP_18/06/21_F1","KU","KS_WOP18JUN2021_F1_F1","Amblyomma americanum","Morphology",18,"June",2021,"KS","WOP","Miami","18-Jun-21",38.51,-94.68,"LINESTRING (-94.6842549227407 38.5075856496075,-94.6847077633839 38.5073177586165)","Flag 1","env",NA,NA,NA,"wood",31.2,49.3,14,"2172",34.7,43,14,"5291",32.95,"46.15",14,"3731.5","Female","1","","yes","NEG","NEG","NEG","NEG",0
137,"WOP_18/06/21_F1","KU","KS_WOP18JUN2021_Ny_F1_NT","Amblyomma americanum","Morphology",18,"June",2021,"KS","WOP","Miami","18-Jun-21",38.51,-94.68,"LINESTRING (-94.6842549227407 38.5075856496075,-94.6847077633839 38.5073177586165)","Flag 1","env",NA,NA,NA,"wood",31.2,49.3,14,"2172",34.7,43,14,"5291",32.95,"46.15",14,"3731.5","Nymph","6","","no",NA,NA,NA,NA,NA
942,"WOP_31/03/21_D20","KU","KS_WOP31MAR2021_M1_D20","Amblyomma americanum","Morphology",31,"March",2021,"KS","WOP","Miami","31-Mar-21",38.51,-94.68,"LINESTRING (-99.546416032931 39.3782117375187,-99.5460428466287 39.3778634672788)","Drag 20","env",NA,NA,NA,"pasture",13.5,20.7,15,"13398",12.7,14.6,15,"16330",13.1,"17.65",15,"14864","Male","1","","yes","NEG","NEG","NEG","NEG",0
943,"WOP_31/03/21_T13","KU","KS_WOP31MAR2021_M1_T13","Amblyomma americanum","Morphology",31,"March",2021,"KS","WOP","Miami","31-Mar-21",38.51,-94.68,NA,"Trap 13","env",NA,NA,NA,"pasture",13.5,20.7,15,"13398",12.7,14.6,15,"16330",13.1,"17.65",15,"14864","Male","1","","yes","NEG","NEG","NEG","B. lonestari",1
944,"WOP_31/03/21_T13","KU","KS_WOP31MAR2021_F1_T13","Amblyomma americanum","Morphology",31,"March",2021,"KS","WOP","Miami","31-Mar-21",38.51,-94.68,NA,"Trap 13","env",NA,NA,NA,"pasture",13.5,20.7,15,"13398",12.7,14.6,15,"16330",13.1,"17.65",15,"14864","Female","1","","yes","R. amblyommatis","NEG","NEG","NEG",1
945,"WOP_31/03/21_T13","KU","KS_WOP31MAR2021_F2_T13","Amblyomma americanum","Morphology",31,"March",2021,"KS","WOP","Miami","31-Mar-21",38.51,-94.68,NA,"Trap 13","env",NA,NA,NA,"pasture",13.5,20.7,15,"13398",12.7,14.6,15,"16330",13.1,"17.65",15,"14864","Female","1","","yes","NEG","NEG","NEG","NEG",0
276,"WOP_31/03/21_T13","KU","KS_WOP31MAR2021_Ny_T13_NT","Amblyomma americanum","Morphology",31,"March",2021,"KS","WOP","Miami","31-Mar-21",38.51,-94.68,NA,"Trap 13","env",NA,NA,NA,"pasture",13.5,20.7,15,"13398",12.7,14.6,15,"16330",13.1,"17.65",15,"14864","Nymph","1","","no",NA,NA,NA,NA,NA
966,"WOP_31/03/21_T12","KU","KS_WOP31MAR2021_M1_T12","Amblyomma americanum","Morphology",31,"March",2021,"KS","WOP","Miami","31-Mar-21",38.51,-94.68,NA,"Trap 12","env",NA,NA,NA,"pasture",13.5,20.7,15,"13398",12.7,14.6,15,"16330",13.1,"17.65",15,"14864","Male","1","","yes","R. amblyommatis","NEG","NEG","NEG",1
967,"WOP_31/03/21_T12","KU","KS_WOP31MAR2021_M2_T12","Amblyomma americanum","Morphology",31,"March",2021,"KS","WOP","Miami","31-Mar-21",38.51,-94.68,NA,"Trap 12","env",NA,NA,NA,"pasture",13.5,20.7,15,"13398",12.7,14.6,15,"16330",13.1,"17.65",15,"14864","Male","1","","yes","R. amblyommatis","NEG","NEG","NEG",1
